Date,campaign,ad_id,spend
15-02-19,14293213,36821762,4.97
15-02-19,14293213,36821763,3.51
15-02-19,14293213,36821764,9.8
15-02-19,14293213,36821765,2.09
15-02-19,14293232,36821793,2310.98
15-02-19,14293232,36821794,14.66
15-02-19,14293232,36821795,5.39
15-02-19,14293232,36821796,3.17
15-02-19,14293235,36821815,9.41
15-02-19,14293235,36821816,13.16
15-02-19,14293237,36821818,85.3
15-02-19,14293237,36821819,3.89
15-02-19,14293237,36821820,3.89
15-02-19,14293237,36821821,2.59
15-02-19,14293239,36821824,4.21
15-02-19,14293239,36821825,7.75
15-02-19,14378168,36982331,8.83
15-02-19,14378168,36982332,331.04
15-02-19,14378168,36982333,12.61
15-02-19,14378168,36982334,31.9
15-02-19,14378182,36982415,27.61
15-02-19,14378182,36982416,25.83
15-02-19,14378200,36982517,30.57
15-02-19,14378200,36982518,20.36
15-02-19,14378200,36982519,39.72
15-02-19,14378220,36982564,3.35
15-02-19,14378220,36982565,14.8
15-02-19,14378220,36982566,4.08
15-02-19,14378220,36982567,11.84
15-02-19,14378228,36982580,6.95
15-02-19,14378228,36982581,9.37
15-02-19,14378267,36982634,29.1
15-02-19,14378267,36982635,6.39
15-02-19,14378267,36982636,6.99
15-02-19,14378436,36982852,54.56
15-02-19,14378436,36982853,24.25
15-02-19,14378436,36982854,53.82
15-02-19,14378436,36982855,89.61
15-02-19,14378436,36982889,25.65
15-02-19,14378436,36982903,39.07
15-02-19,14378459,36982917,21.5
15-02-19,14378459,36982918,567.45
15-02-19,14378470,36982947,59.5
15-02-19,14378470,36982948,38.15
15-02-19,14378470,36982949,74.06
15-02-19,14378600,36983112,1.17
15-02-19,14378600,36983113,0.82
15-02-19,14378600,36983114,1.6
15-02-19,14378600,36983115,0.47
15-02-19,14378600,36983116,1.46
15-02-19,14378600,36983117,1.32
15-02-19,14378663,36983188,4.3
15-02-19,14378663,36983189,3.86
15-02-19,14378671,36983204,2.13
15-02-19,14378671,36983205,2.48
15-02-19,14378671,36983206,2.11
15-02-19,14388573,36998173,2.89
15-02-19,14388573,36998174,3.45
15-02-19,14388573,36998175,6.25
15-02-19,14388573,36998176,4.49
15-02-19,14388573,36998177,4.59
15-02-19,14388774,36998392,1.89
15-02-19,14388774,36998393,1.65
15-02-19,14388774,36998394,1.77
15-02-19,14388774,36998395,1.5
15-02-19,14388774,36998396,1.65
15-02-19,14450374,37108856,4.49
15-02-19,14450374,37108857,5.97
15-02-19,14450374,37108858,20.82
15-02-19,14450374,37108859,4.09
15-02-19,14450374,37108860,3.43
15-02-19,14450374,37108861,9.44
15-02-19,14450385,37108872,18.5
15-02-19,14450385,37108873,13.21
15-02-19,14450385,37108874,16.16
15-02-19,14450385,37108875,15.7
15-02-19,14450407,37108897,4.99
15-02-19,14450407,37108898,4.06
15-02-19,14450407,37108899,47.9
15-02-19,14450407,37108900,2.72
15-02-19,14450407,37108901,2.6
15-02-19,14450407,37108902,32.67
15-02-19,14450450,37108958,1.77
15-02-19,14450450,37108959,2.99
15-02-19,14450450,37108960,3.31
15-02-19,14450450,37108961,1.82
15-02-19,14450450,37108962,2.73
15-02-19,14450450,37108963,4.4
15-02-19,14450455,37108979,13.39
15-02-19,14450455,37108980,133.76
15-02-19,14450455,37108981,9.89
15-02-19,14450455,37108982,11.37
15-02-19,14450478,37109008,1.94
15-02-19,14450478,37109009,2.19
15-02-19,14450478,37109010,3.41
15-02-19,14450478,37109011,0.92
15-02-19,14450478,37109012,0.92
15-02-19,14450478,37109013,3.89
15-02-19,14450494,37109041,10.79
15-02-19,14450494,37109042,6.91
15-02-19,14450494,37109043,8.54
15-02-19,14450494,37109044,9.24
15-02-19,14450541,37109155,28.48
15-02-19,14450541,37109156,29.94
15-02-19,14450541,37109157,17.58
15-02-19,14450541,37109158,18.65
15-02-19,14450551,37109185,21.06
15-02-19,14450551,37109186,35
15-02-19,14450551,37109187,16.76
15-02-19,14450551,37109188,17.11
15-02-19,14491781,37164973,0
15-02-19,14491781,37164974,111.7
15-02-19,14491781,37164975,0
15-02-19,14491781,37164976,0
15-02-19,14491781,37164977,0
15-02-19,14491781,37164978,0
15-02-19,14491781,37164979,0
15-02-19,14491816,37165060,0
15-02-19,14491816,37165061,0
15-02-19,14491816,37165062,105
15-02-19,14491816,37165063,0
15-02-19,14491816,37165064,0
15-02-19,14491816,37165065,0
15-02-19,14491816,37165066,0
15-02-19,14491998,37165366,0
15-02-19,14491998,37165367,0
15-02-19,14491998,37165368,0
15-02-19,14491998,37165369,0
15-02-19,14491998,37165370,0
15-02-19,14491998,37165371,0
15-02-19,14491998,37165372,0
15-02-19,14492016,37165396,0
15-02-19,14492016,37165397,0
15-02-19,14492016,37165398,0
15-02-19,14492016,37165399,0
15-02-19,14492016,37165400,0
15-02-19,14492016,37165401,0
15-02-19,14492016,37165402,0
15-02-19,14492267,37165904,0
15-02-19,14492267,37165905,70
15-02-19,14492267,37165906,0
15-02-19,14492267,37165907,0
15-02-19,14492267,37165908,0
15-02-19,14492267,37165909,0
15-02-19,14492330,37166037,0
15-02-19,14492330,37166038,0
15-02-19,14492330,37166039,0
15-02-19,14492330,37166040,0
15-02-19,14492330,37166041,0
15-02-19,14492330,37166042,0
15-02-19,14492373,37166144,388
15-02-19,14492373,37166145,0
15-02-19,14492373,37166146,0
15-02-19,14492373,37166147,0
15-02-19,14492373,37166148,0
15-02-19,14492373,37166149,0
15-02-19,14492410,37166220,0
15-02-19,14492410,37166221,169.8
15-02-19,14492410,37166222,0
15-02-19,14492410,37166223,0
15-02-19,14492410,37166224,0
15-02-19,14492410,37166225,0
15-02-19,14590882,37360216,8.86
15-02-19,14590882,37360217,11.42
15-02-19,14590882,37360218,6.48
15-02-19,14590882,37360219,7.58
15-02-19,14590957,37360379,57.56
15-02-19,14590957,37360380,54.82
15-02-19,14590957,37360381,26.75
15-02-19,14590957,37360382,35.57
15-02-19,14590975,37360428,6.38
15-02-19,14590975,37360429,11.46
15-02-19,14590975,37360430,7.09
15-02-19,14590975,37360431,8.45
15-02-19,14590982,37360453,110.44
15-02-19,14590982,37360454,117.21
15-02-19,14590982,37360455,63.61
15-02-19,14590982,37360456,73.71
15-02-19,14591101,37360699,4.69
15-02-19,14591101,37360700,7.71
15-02-19,14591101,37360701,4.64
15-02-19,14591101,37360702,4.1
15-02-19,14591124,37360743,7.6
15-02-19,14591124,37360744,8.79
15-02-19,14591124,37360745,6.47
15-02-19,14591124,37360746,5.1
15-02-19,14591210,37360943,10.84
15-02-19,14591210,37360944,8.49
15-02-19,14591210,37360945,2.64
15-02-19,14591210,37360946,4.69
15-02-19,14591235,37361011,7.59
15-02-19,14591235,37361012,8.25
15-02-19,14591235,37361013,4.12
15-02-19,14591235,37361014,6.23
15-02-19,14594232,37367050,13
15-02-19,14594232,37367051,6.02
15-02-19,14594232,37367052,2.84
15-02-19,14594232,37367053,3.96
15-02-19,14594232,37367054,5.05
15-02-19,14594232,37367055,5.83
15-02-19,14594241,37367071,11.66
15-02-19,14594241,37367072,4.86
15-02-19,14594241,37367073,3.53
15-02-19,14594241,37367074,3.83
15-02-19,14594241,37367075,4.07
15-02-19,14594241,37367076,6.01
15-02-19,14594298,37367175,3.28
15-02-19,14594298,37367176,3.44
15-02-19,14594298,37367177,2.64
15-02-19,14594298,37367178,4.93
15-02-19,14594298,37367179,2.02
15-02-19,14594298,37367180,2.16
15-02-19,14594306,37367203,3.38
15-02-19,14594306,37367204,2.94
15-02-19,14594306,37367205,2.55
15-02-19,14594306,37367206,4.75
15-02-19,14594306,37367207,2.59
15-02-19,14594306,37367208,2.63
15-02-19,14594395,37367425,1.3
15-02-19,14594395,37367426,1.38
15-02-19,14594395,37367427,0.61
15-02-19,14594395,37367428,1.38
15-02-19,14594395,37367429,0.48
15-02-19,14594395,37367430,1.48
15-02-19,14594417,37367467,2.09
15-02-19,14594417,37367468,1.76
15-02-19,14594417,37367469,1.44
15-02-19,14594417,37367470,1.09
15-02-19,14594417,37367471,1.63
15-02-19,14594417,37367472,1.25
15-02-19,14594474,37367659,1.8
15-02-19,14594474,37367660,1.11
15-02-19,14594474,37367661,0.79
15-02-19,14594474,37367662,1.34
15-02-19,14594474,37367663,1.36
15-02-19,14594474,37367664,1.18
15-02-19,14594481,37367671,1
15-02-19,14594481,37367672,0.97
15-02-19,14594481,37367673,1.1
15-02-19,14594481,37367674,1.06
15-02-19,14594481,37367675,0.97
15-02-19,14594481,37367676,2.15
15-02-19,14674745,37505230,47.31
15-02-19,14674745,37505231,42.3
15-02-19,14674745,37505232,268.42
15-02-19,14674745,37505233,8475.15
15-02-19,14674745,37505234,64.41
15-02-19,14674745,37505235,110.42
15-02-19,14674835,37505406,24.42
15-02-19,14674835,37505407,25.55
15-02-19,14674835,37505408,78.39
15-02-19,14674835,37505409,911.9
15-02-19,14674835,37505410,25.81
15-02-19,14674835,37505411,45.58
15-02-19,14674926,37505541,0
15-02-19,14674926,37505542,0
15-02-19,14674926,37505543,0
15-02-19,14674945,37505598,0
15-02-19,14674945,37505599,0
15-02-19,14674945,37505600,0
15-02-19,14674945,37505601,0
15-02-19,14674945,37505602,0
15-02-19,14674945,37505603,140
15-02-19,14674972,37505649,0
15-02-19,14674972,37505650,0
15-02-19,14674972,37505651,0
15-02-19,14674981,37505660,0
15-02-19,14674981,37505661,0
15-02-19,14674981,37505662,0
15-02-19,14674981,37505663,0
15-02-19,14674981,37505664,0
15-02-19,14674981,37505665,0
15-02-19,14674997,37505693,0
15-02-19,14674997,37505694,0
15-02-19,14674997,37505695,0
15-02-19,14674997,37505696,0
15-02-19,14675019,37505737,0
15-02-19,14675019,37505738,0
15-02-19,14675019,37505739,0
15-02-19,14675019,37505740,0
15-02-19,14675019,37505741,0
15-02-19,14675019,37505742,0
15-02-19,14675019,37505743,0
15-02-19,14675019,37505744,0
15-02-19,14675023,37505756,0
15-02-19,14675023,37505757,0
15-02-19,14675037,37505772,0
15-02-19,14675037,37505773,0
15-02-19,14675037,37505774,0
15-02-19,14675037,37505775,0
15-02-19,14675051,37505815,0
15-02-19,14675051,37505816,0
15-02-19,14675051,37505817,0
15-02-19,14675051,37505818,0
15-02-19,14675051,37505819,140
15-02-19,14675066,37505840,0
15-02-19,14675066,37505841,0
15-02-19,14675066,37505842,0
15-02-19,14675066,37505843,0
15-02-19,14675066,37505844,0
15-02-19,14675066,37505845,0
15-02-19,14675066,37505846,0
15-02-19,14675066,37505847,0
15-02-19,14675066,37505848,0
15-02-19,14675066,37505849,0
15-02-19,14675082,37505884,0
15-02-19,14675082,37505885,0
15-02-19,14675082,37505886,0
15-02-19,14675082,37505887,0
15-02-19,14675113,37505932,140
15-02-19,14675113,37505933,0
15-02-19,14675113,37505934,0
15-02-19,14675113,37505935,0
15-02-19,14675113,37505936,0
15-02-19,14675113,37505937,0
15-02-19,14675113,37505938,0
15-02-19,14675113,37505939,0
15-02-19,14675223,37506145,0
15-02-19,14675223,37506146,0
15-02-19,14675223,37506147,0
15-02-19,14675244,37506183,0
15-02-19,14675244,37506184,0
15-02-19,14675244,37506185,0
15-02-19,14675244,37506186,0
15-02-19,14675244,37506187,0
15-02-19,14675244,37506188,0
15-02-19,14675258,37506204,0
15-02-19,14675258,37506205,0
15-02-19,14675258,37506206,0
15-02-19,14675258,37506207,0
15-02-19,14675285,37506246,0
15-02-19,14675285,37506247,0
15-02-19,14675285,37506248,0
15-02-19,14675285,37506249,0
15-02-19,14675285,37506250,0
15-02-19,14675285,37506251,0
15-02-19,14675285,37506252,0
15-02-19,14675285,37506253,0
15-02-19,14675303,37506271,0
15-02-19,14675303,37506272,0
15-02-19,14675303,37506273,0
15-02-19,14675303,37506274,0
15-02-19,14675303,37506275,0
15-02-19,14675303,37506276,0
15-02-19,14675303,37506277,0
15-02-19,14675303,37506278,0
15-02-19,14675318,37506293,0
15-02-19,14675318,37506294,0
15-02-19,14675336,37506319,0
15-02-19,14675336,37506320,0
15-02-19,14675336,37506321,127
15-02-19,14675336,37506322,0
15-02-19,14675353,37506352,0
15-02-19,14675353,37506353,0
15-02-19,14675353,37506354,0
15-02-19,14675353,37506355,0
15-02-19,14675353,37506356,0
15-02-19,14675409,37506437,0
15-02-19,14675409,37506438,0
15-02-19,14675409,37506439,0
15-02-19,14675409,37506440,0
15-02-19,14675409,37506441,0
15-02-19,14675409,37506442,0
15-02-19,14675409,37506443,0
15-02-19,14675409,37506444,0
15-02-19,14675409,37506445,0
15-02-19,14675419,37506456,0
15-02-19,14675419,37506457,0
15-02-19,14675419,37506458,0
15-02-19,14675419,37506459,0
15-02-19,14675442,37506484,0
15-02-19,14675442,37506485,0
15-02-19,14675442,37506486,0
15-02-19,14675442,37506487,0
15-02-19,14675442,37506488,0
15-02-19,14675442,37506489,0
15-02-19,14675442,37506490,0
15-02-19,14675442,37506491,0
15-02-19,14675747,37506982,23.88
15-02-19,14675747,37506983,22.68
15-02-19,14675747,37506984,98.73
15-02-19,14675747,37506985,202.73
15-02-19,14675836,37507142,31.72
15-02-19,14675836,37507143,27.44
15-02-19,14675836,37507144,43.69
15-02-19,14675836,37507145,183.01
15-02-19,14675852,37507167,6.73
15-02-19,14675852,37507168,5.41
15-02-19,14675852,37507169,7.44
15-02-19,14675852,37507170,9.65
15-02-19,14675855,37507173,3.88
15-02-19,14675855,37507174,3.36
15-02-19,14675855,37507175,4.64
15-02-19,14675855,37507176,22.02
15-02-19,14675949,37507352,80.67
15-02-19,14675949,37507353,79.62
15-02-19,14675949,37507354,438.82
15-02-19,14675949,37507355,16876.44
15-02-19,14675949,37507356,131.97
15-02-19,14675949,37507357,181.96
15-02-19,14675950,37507358,70.33
15-02-19,14675950,37507359,58.32
15-02-19,14675950,37507360,179.86
15-02-19,14675950,37507361,1786.97
15-02-19,14675950,37507362,60.98
15-02-19,14675950,37507363,119.37
15-02-19,14727171,37610844,0
15-02-19,14727171,37610845,0
15-02-19,14727171,37610846,0
15-02-19,14727171,37610847,0
15-02-19,14727171,37610848,0
15-02-19,14727171,37610849,0
15-02-19,14727171,37610850,0
15-02-19,14727171,37610851,0
15-02-19,14727171,37610852,0
15-02-19,14727274,37611047,0
15-02-19,14727274,37611048,0
15-02-19,14727274,37611049,0
15-02-19,14727274,37611050,0
15-02-19,14727274,37611051,0
15-02-19,14727274,37611052,0
15-02-19,14727274,37611053,0
15-02-19,14727274,37611054,0
15-02-19,14727274,37611055,0
15-02-19,14727327,37611159,0
15-02-19,14727327,37611160,0
15-02-19,14727327,37611161,0
15-02-19,14727327,37611162,0
15-02-19,14727327,37611163,0
15-02-19,14727327,37611164,0
15-02-19,14727327,37611165,0
15-02-19,14727327,37611166,0
15-02-19,14727327,37611167,0
16-02-19,11484480,32631604,247.17
16-02-19,11484485,32631612,89.25
16-02-19,11484611,32631778,4.97
16-02-19,11487692,32636729,5.58
16-02-19,11487692,32636730,9
16-02-19,11487692,32636731,0.86
16-02-19,11487692,32636732,3.24
16-02-19,11487692,32636733,3.5
16-02-19,11487738,32636798,12.48
16-02-19,11487745,32636813,25.84
16-02-19,11488819,32638585,0
16-02-19,11488819,32638588,0
16-02-19,11488819,32638589,0
16-02-19,11488831,32638613,0
16-02-19,11488835,32638620,0
16-02-19,11491346,32641692,0
16-02-19,11491346,32641695,0
16-02-19,11491395,32641769,0
16-02-19,11491395,32641771,0
16-02-19,11491429,32641825,0
16-02-19,11506887,32663046,0
16-02-19,11506887,32663048,0
16-02-19,11517044,32676829,17.44
16-02-19,11531497,32701506,1989.97
16-02-19,11531515,32701525,674.16
16-02-19,11531547,32701582,20.31
16-02-19,11531557,32701599,28.59
16-02-19,11532401,32702811,2644.19
16-02-19,11532402,32702815,37.88
16-02-19,11545817,32721024,0
16-02-19,11545817,32721025,0
16-02-19,11545831,32721042,17.83
16-02-19,11545831,32721043,12.4
16-02-19,11545842,32721061,0
16-02-19,11545842,32721062,0
16-02-19,11581265,32784190,0
16-02-19,11581265,32784191,0
16-02-19,11581265,32784192,0
16-02-19,11581294,32784237,0
16-02-19,11581294,32784238,0
16-02-19,11582321,32785700,708.45
16-02-19,11582383,32785814,11.23
16-02-19,11588413,32793136,0
16-02-19,11597267,32805031,2086.17
16-02-19,11597267,32805032,497.77
16-02-19,11597335,32805106,117.6
16-02-19,11597335,32805107,69.4
16-02-19,11597441,32805266,11.21
16-02-19,11597441,32805267,5.92
16-02-19,11597520,32805357,31.73
16-02-19,11597520,32805359,232.43
16-02-19,11597520,32805360,53.81
16-02-19,11597756,32805636,0
16-02-19,11597756,32805637,0
16-02-19,11597756,32805638,0
16-02-19,11597756,32805639,210
16-02-19,11597756,32805640,0
16-02-19,11597756,32805641,0
16-02-19,11597870,32805844,0
16-02-19,11597870,32805845,0
16-02-19,11597870,32805846,0
16-02-19,11597870,32805847,0
16-02-19,11597870,32805848,0
16-02-19,11597870,32805849,0
16-02-19,11597897,32805885,0
16-02-19,11597897,32805886,0
16-02-19,11597897,32805887,0
16-02-19,11597897,32805888,0
16-02-19,11597897,32805889,0
16-02-19,11661745,32877458,74.49
16-02-19,11661745,32877459,76.81
16-02-19,11661745,32877460,67.76
16-02-19,11661745,32877461,72.33
16-02-19,11661745,32877462,69.02
16-02-19,11661919,32877642,5.58
16-02-19,11661919,32877643,6.64
16-02-19,11661919,32877644,7.74
16-02-19,11661919,32877645,7.19
16-02-19,11661919,32877646,7.67
16-02-19,11662162,32877939,9.68
16-02-19,11662162,32877940,9.69
16-02-19,11662162,32877941,10.88
16-02-19,11662162,32877942,11.04
16-02-19,11662162,32877943,10.35
16-02-19,11662246,32878028,1.89
16-02-19,11662246,32878029,1.24
16-02-19,11662246,32878030,1.81
16-02-19,11662246,32878031,1.01
16-02-19,11662246,32878032,1.34
16-02-19,11795929,33082100,0
16-02-19,11795929,33082103,0
16-02-19,11819050,33115441,0
16-02-19,11819050,33115442,0
16-02-19,11819050,33115443,0
16-02-19,11819050,33115444,0
16-02-19,11819050,33115445,0
16-02-19,11819050,33115446,0
16-02-19,11819102,33115521,215.9
16-02-19,11819142,33115568,0
16-02-19,11819142,33115571,0
16-02-19,11819166,33115609,0
16-02-19,11819166,33115612,0
16-02-19,11819166,33115614,63.9
16-02-19,11823649,33121966,72.7
16-02-19,11823649,33121967,991.9
16-02-19,11823649,33121968,0
16-02-19,11823780,33122159,0
16-02-19,11823861,33122295,110
16-02-19,11823861,33122296,181.2
16-02-19,11823861,33122297,0
16-02-19,11823941,33122478,0
16-02-19,11823941,33122479,67.2
16-02-19,11823941,33122480,0
16-02-19,12178676,33619957,966.64
16-02-19,12178676,33619958,153.08
16-02-19,12178711,33620003,104.91
16-02-19,12178711,33620004,121.94
16-02-19,12178711,33620007,9.97
16-02-19,12178750,33620049,194.79
16-02-19,12178768,33620099,6.05
16-02-19,12178768,33620100,5.73
16-02-19,12178768,33620101,35.29
16-02-19,12190679,33640355,32.82
16-02-19,12190679,33640356,10.63
16-02-19,12190679,33640357,9.94
16-02-19,12190732,33640453,8.59
16-02-19,12190732,33640455,2.87
16-02-19,12304034,33790843,3.37
16-02-19,12304034,33790844,2.17
16-02-19,12304034,33790845,7.07
16-02-19,12304034,33790846,107.83
16-02-19,12304034,33790847,19.56
16-02-19,12304040,33790853,6.14
16-02-19,12304040,33790854,5.51
16-02-19,12304040,33790855,5.86
16-02-19,12304040,33790857,4.72
16-02-19,12304042,33790859,0
16-02-19,12304042,33790860,0
16-02-19,12304042,33790861,0
16-02-19,12304042,33790863,0
16-02-19,12304042,33790864,0
16-02-19,12304069,33790899,7.84
16-02-19,12304086,33790919,0.82
16-02-19,12304086,33790920,0.81
16-02-19,12304086,33790921,1.04
16-02-19,12304086,33790922,4.96
16-02-19,12304086,33790923,1.15
16-02-19,12304092,33790929,1.13
16-02-19,12304092,33790930,1.49
16-02-19,12304092,33790932,1.15
16-02-19,12304092,33790933,0.82
16-02-19,12304099,33790944,0
16-02-19,12304099,33790945,0
16-02-19,12304099,33790946,0
16-02-19,12304099,33790947,0
16-02-19,12304099,33790948,0
16-02-19,12304099,33790949,0
16-02-19,12304110,33790965,8.05
16-02-19,12304110,33790966,5.37
16-02-19,12304110,33790967,1.1
16-02-19,12304110,33790968,0.5
16-02-19,12304110,33790969,0.07
16-02-19,12304110,33790970,7.76
16-02-19,12314791,33808204,0
16-02-19,12314791,33808205,96.7
16-02-19,12314791,33808206,0
16-02-19,12314829,33808284,0
16-02-19,12314829,33808285,0
16-02-19,12314829,33808286,0
16-02-19,12317600,33813080,1351.2
16-02-19,12317600,33813081,3653.19
16-02-19,12317600,33813082,174.57
16-02-19,12317617,33813111,76.21
16-02-19,12317617,33813112,107.67
16-02-19,12317617,33813113,19.7
16-02-19,12435950,34000962,0
16-02-19,12435950,34000963,0
16-02-19,12435950,34000964,0
16-02-19,12435950,34000965,0
16-02-19,12435950,34000966,0
16-02-19,12465079,34044770,7.12
16-02-19,12501879,34122331,206.81
16-02-19,12501909,34122385,58.41
16-02-19,12501909,34122386,92.65
16-02-19,12501942,34122426,14.18
16-02-19,12501942,34122427,29.52
16-02-19,12501957,34738345,177.41
16-02-19,12501987,34122492,23.75
16-02-19,12501994,34122502,6.43
16-02-19,12501994,34122503,8.2
16-02-19,12640342,34314799,5.92
16-02-19,12640342,34314800,502.61
16-02-19,12640342,34314801,50.83
16-02-19,12640362,34314825,14.37
16-02-19,12640362,34314826,1093.9
16-02-19,12640362,34314827,58.57
16-02-19,12696235,34398202,158.79
16-02-19,12696235,34398203,4.72
16-02-19,12696296,34398274,510.6
16-02-19,12696296,34398275,125.3
16-02-19,12706263,34428355,22.11
16-02-19,12706263,34428356,26.39
16-02-19,12706263,34428357,57.14
16-02-19,12706263,34428358,17.63
16-02-19,12706273,34428369,11.87
16-02-19,12706273,34428370,16.46
16-02-19,12706273,34428371,27.28
16-02-19,12706273,34428372,13.16
16-02-19,12706432,34428601,9.19
16-02-19,12706432,34428602,33.12
16-02-19,12706432,34428603,11.92
16-02-19,12706432,34428604,8.32
16-02-19,12706449,34428633,8.42
16-02-19,12706449,34428634,30.52
16-02-19,12706449,34428635,7.9
16-02-19,12706449,34428636,7.14
16-02-19,12706485,34428689,1.32
16-02-19,12706485,34428690,9.99
16-02-19,12706485,34428691,1.54
16-02-19,12706485,34428692,1.51
16-02-19,12706575,34428797,2.65
16-02-19,12706575,34428798,3.1
16-02-19,12706575,34428799,11.47
16-02-19,12706575,34428800,2.59
16-02-19,12706583,34428808,3.22
16-02-19,12706583,34428809,2.97
16-02-19,12706583,34428810,10.9
16-02-19,12706583,34428811,2.09
16-02-19,12706640,34428875,1.84
16-02-19,12706640,34428876,2.27
16-02-19,12706640,34428877,3.78
16-02-19,12706640,34428878,1.45
16-02-19,12706648,34428887,1.18
16-02-19,12706648,34428888,1.85
16-02-19,12706648,34428889,3.1
16-02-19,12706648,34428890,2.18
16-02-19,12706720,34428975,0.96
16-02-19,12706720,34428976,3.57
16-02-19,12706720,34428977,1.75
16-02-19,12706720,34428978,1.22
16-02-19,12795586,34571799,380.08
16-02-19,12795617,34571858,2.79
16-02-19,12795617,34571859,20.33
16-02-19,12795657,34571969,2.62
16-02-19,12795657,34571970,20
16-02-19,12901318,34771484,0
16-02-19,12933542,34813475,0
16-02-19,12933542,34813476,0
16-02-19,12933542,34813477,0
16-02-19,12933542,34813478,0
16-02-19,12933542,34813479,88.7
16-02-19,12933542,34813480,99.2
16-02-19,13043108,34988211,32.67
16-02-19,13043155,34988257,6.79
16-02-19,13075378,35050646,7.68
16-02-19,13075378,35050647,12.63
16-02-19,13075378,35050648,9.53
16-02-19,13075378,35050649,78.85
16-02-19,13075378,35050650,16.52
16-02-19,13075378,35050651,1722.09
16-02-19,13075378,35050652,31.18
16-02-19,13075452,35050775,4.55
16-02-19,13075452,35050776,4.11
16-02-19,13075452,35050777,3.54
16-02-19,13075452,35050778,6.44
16-02-19,13075452,35050779,17.18
16-02-19,13075452,35050780,30.3
16-02-19,13075452,35050781,7.85
16-02-19,13075505,35050862,1.78
16-02-19,13075505,35050863,0.65
16-02-19,13075505,35050864,0.63
16-02-19,13075505,35050865,3.04
16-02-19,13075505,35050866,0.75
16-02-19,13075505,35050867,90.01
16-02-19,13075505,35050868,0.58
16-02-19,13075567,35050990,0.18
16-02-19,13075567,35050991,0.63
16-02-19,13075567,35050992,0.76
16-02-19,13075567,35050993,0.54
16-02-19,13075567,35050994,0.79
16-02-19,13075567,35050995,2.27
16-02-19,13075567,35050996,1.99
16-02-19,13114036,35101915,50.59
16-02-19,13114036,35101916,112.61
16-02-19,13114036,35101917,21.1
16-02-19,13114071,35101956,16.39
16-02-19,13114071,35101957,11.22
16-02-19,13114071,35101958,25.92
16-02-19,13149038,35149952,0
16-02-19,13149038,35149953,0
16-02-19,13149038,35149954,0
16-02-19,13149038,35149955,0
16-02-19,13149038,35149956,0
16-02-19,13149038,35149957,0
16-02-19,13149038,35149958,0
16-02-19,13149038,35149959,0
16-02-19,13149306,35150533,0
16-02-19,13149306,35150534,0
16-02-19,13149306,35150535,0
16-02-19,13149306,35150536,0
16-02-19,13963169,36281761,5.24
16-02-19,13963169,36281762,1.44
16-02-19,13963169,36281763,75.44
16-02-19,13963169,36281764,69.96
16-02-19,13963169,36281765,0.69
16-02-19,13963174,36281779,8.95
16-02-19,13963174,36281780,2.25
16-02-19,13963188,36281804,129.7
16-02-19,13963188,36281805,0
16-02-19,13963188,36281806,0
16-02-19,13963188,36281807,0
16-02-19,13963188,36281808,0
16-02-19,13963196,36281818,5.15
16-02-19,13963196,36281819,2.86
16-02-19,13963196,36281820,142.94
16-02-19,13963196,36281821,415.18
16-02-19,13963196,36281822,1.93
16-02-19,13963200,36281826,7.5
16-02-19,13963200,36281827,9.27
16-02-19,13963207,36281834,0
16-02-19,13963207,36281835,0
16-02-19,13963207,36281836,0
16-02-19,13963207,36281837,233.4
16-02-19,13963207,36281838,118.5
16-02-19,13964650,36385413,15.54
16-02-19,13964650,36385414,7.49
16-02-19,13964650,36385438,65.62
16-02-19,13964650,36385442,13.49
16-02-19,13964664,36385500,3
16-02-19,13964664,36385510,3.6
16-02-19,13964664,36385512,2.3
16-02-19,13964664,36385522,2.58
16-02-19,13964664,36385526,2.34
16-02-19,13964664,36385528,1.39
16-02-19,13964774,36385318,153.13
16-02-19,13964774,36385330,95.56
16-02-19,13964774,36385367,26.57
16-02-19,13964791,36385484,36.44
16-02-19,13964827,36284303,3.34
16-02-19,13964827,36284304,5.83
16-02-19,13964827,36284305,61.61
16-02-19,13964902,36284399,0
16-02-19,13964902,36284400,0
16-02-19,13964902,36284401,0
16-02-19,13964902,36284402,0
16-02-19,13964902,36284403,0
16-02-19,13964902,36284404,0
16-02-19,13964902,36284405,0
16-02-19,13964925,36284428,0
16-02-19,13964925,36284429,0
16-02-19,13964925,36284430,0
16-02-19,13964925,36284431,0
16-02-19,13964925,36284432,0
16-02-19,13964925,36284433,0
16-02-19,13964944,36284452,0
16-02-19,13964944,36284453,0
16-02-19,13964970,36284479,0
16-02-19,13964970,36284480,0
16-02-19,13964970,36284481,0
16-02-19,13964970,36284482,0
16-02-19,13964970,36284483,0
16-02-19,13964970,36284484,0
16-02-19,13964970,36284485,0
16-02-19,13964970,36284486,0
16-02-19,13965008,36284528,52.31
16-02-19,13965008,36284529,1.91
16-02-19,13965008,36284530,4.67
16-02-19,13965027,36284553,109.79
16-02-19,13965027,36284554,5.18
16-02-19,13965027,36284555,11.61
16-02-19,13965213,36384628,29.04
16-02-19,13965213,36384639,15.72
16-02-19,13965213,36384653,110.53
16-02-19,13965213,36384669,35.38
16-02-19,13965220,36384774,4.05
16-02-19,13965220,36384777,2.65
16-02-19,13965220,36384783,5.34
16-02-19,13965220,36384793,7.4
16-02-19,13965220,36384802,4.46
16-02-19,13965220,36384826,4.23
